,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
1972,1,2,4,2,2,1,1,1,1,2,1,2,2,3,2,1,1,1,2,3,1,2
1499,2,2,4,1,2,1,2,1,1,2,2,2,2,3,2,1,1,1,3,2,3,1
1109,2,2,4,1,2,1,2,1,10,2,2,3,2,3,2,1,1,1,3,3,3,1
7732,3,1,5,1,3,1,1,2,3,2,3,1,1,3,2,1,1,1,3,4,2,2
652,1,1,4,2,6,1,1,2,9,1,2,2,2,3,2,1,1,1,2,3,4,1
6394,2,3,4,1,1,1,1,2,3,2,3,2,2,3,2,1,1,1,3,4,2,4
6894,1,3,4,1,3,1,1,2,3,2,3,2,1,1,2,1,1,1,3,4,2,3
1795,1,2,3,1,2,1,2,1,1,2,2,2,3,3,2,1,1,1,3,2,4,1
1702,2,1,4,2,6,1,1,2,9,1,2,2,2,3,2,1,1,1,2,3,4,1
2746,1,1,4,2,2,1,1,1,6,2,1,2,2,3,2,1,1,1,2,3,1,2
4663,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,2,1
1498,1,2,2,1,2,1,2,1,1,2,2,2,3,3,2,1,1,1,3,3,4,1
6784,1,3,4,1,3,1,1,2,3,2,3,2,1,3,2,1,1,1,3,4,2,3
3612,2,1,4,2,2,1,1,1,4,2,1,2,2,3,3,1,1,1,2,3,1,2
5574,1,3,6,2,1,1,1,1,2,2,1,2,2,3,2,1,1,1,2,1,2,1
2580,1,1,2,2,2,1,1,1,1,2,1,2,2,1,3,1,1,1,2,2,2,2
705,4,1,1,2,8,1,1,1,10,1,5,2,2,3,2,1,1,1,2,3,6,7
1872,2,2,2,1,2,1,2,1,10,2,2,2,2,3,2,1,1,1,3,3,3,1
2586,1,2,5,2,2,1,1,1,6,2,1,2,2,1,3,1,1,1,2,3,2,2
6909,1,3,4,1,2,2,1,1,7,1,3,2,2,4,4,1,2,1,2,9,5,3
3951,2,2,2,1,1,1,1,1,5,1,1,1,1,1,7,1,1,1,1,1,1,1
4953,1,2,1,1,1,1,1,1,5,1,1,1,1,5,7,1,1,1,1,1,2,4
5647,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
565,1,1,1,2,7,1,1,1,5,1,5,2,2,3,2,1,1,1,2,2,6,1
5288,2,3,2,2,1,1,1,1,9,2,1,2,2,3,2,1,1,1,2,1,4,1
4486,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
4376,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
640,1,1,4,2,7,1,1,1,4,1,4,2,4,3,2,1,1,1,2,2,1,1
6093,2,3,5,1,5,1,1,2,3,2,3,2,1,1,2,1,1,1,3,4,2,3
3045,1,1,5,2,2,1,1,1,4,2,1,2,2,1,1,1,1,1,2,3,2,2
7188,1,3,5,1,5,1,1,2,3,2,3,1,2,3,2,1,1,1,3,4,2,4
1964,2,3,4,1,2,1,2,1,1,2,2,2,2,3,2,1,1,1,3,3,4,1
5375,4,1,7,2,2,1,1,1,12,1,1,2,2,3,2,1,1,2,2,7,2,7
3161,1,2,7,1,4,1,2,2,5,1,1,2,2,3,2,1,1,1,2,3,4,2
325,1,3,1,2,7,1,1,1,4,1,5,2,2,3,2,1,1,1,2,2,4,7
6729,1,3,5,1,1,1,1,2,3,2,3,1,2,3,2,1,1,1,3,4,2,3
5609,2,3,3,2,2,1,1,1,12,1,1,2,2,3,2,1,1,2,2,7,2,1
2436,1,2,5,2,2,1,1,1,6,2,1,2,2,3,3,1,1,1,2,2,2,2
5371,1,3,6,2,1,1,1,1,2,2,1,2,2,3,2,1,1,1,2,1,4,1
5957,1,1,1,1,1,1,1,1,5,1,1,1,1,7,7,1,1,1,1,1,1,1
4441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,4
7617,2,3,4,1,5,1,1,2,3,2,3,2,2,1,1,1,1,1,3,4,2,4
5576,4,1,7,2,2,1,1,1,5,1,1,2,2,3,2,1,1,2,2,7,2,1
2476,1,1,2,2,2,1,1,1,6,2,1,2,2,3,3,1,1,1,2,3,1,2
864,1,1,1,2,8,1,1,1,10,1,5,2,2,3,2,1,1,1,2,3,4,1
4427,1,2,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,2,1
6871,2,1,5,1,5,1,1,2,3,2,3,1,1,3,1,1,1,1,3,4,2,2
7049,3,3,2,1,2,1,2,1,9,1,3,1,1,3,2,1,1,2,2,4,4,1
2973,2,2,4,2,2,1,1,1,9,2,1,2,2,1,2,1,1,1,2,2,1,2
371,1,3,1,2,7,1,1,1,9,1,5,2,2,3,2,1,1,1,2,3,4,7
7058,1,3,5,1,3,1,1,2,3,2,3,2,2,1,1,1,1,1,3,4,2,4
2456,1,2,2,2,2,1,1,1,1,2,1,2,2,3,2,1,1,1,2,2,2,2
6409,2,3,4,1,3,1,1,2,3,2,3,1,2,3,2,1,1,1,3,4,2,4
3653,2,1,2,1,1,1,1,1,1,1,1,1,1,5,7,1,1,1,1,1,2,4
5749,2,3,3,2,1,1,1,1,9,2,1,3,2,3,2,1,1,1,2,1,2,1
4557,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
7786,2,1,4,1,1,1,1,2,3,2,3,2,1,1,2,1,1,1,3,4,2,2
1360,2,1,4,2,6,1,1,2,9,1,2,2,2,3,2,1,1,1,2,3,2,6
911,1,3,3,2,8,1,1,1,5,1,5,2,2,3,2,1,1,1,2,3,6,1
6251,2,1,4,1,1,1,1,2,3,2,3,1,2,3,2,1,1,1,3,4,2,2
4851,1,2,1,1,1,1,1,1,5,1,1,1,1,7,1,1,1,1,1,1,1,4
4607,1,1,1,1,1,1,1,1,2,1,1,1,1,5,7,1,1,1,1,1,2,2
6372,2,3,4,1,1,1,1,2,3,2,3,2,1,1,1,1,1,1,3,4,2,2
964,2,3,2,1,2,1,2,1,4,2,2,2,2,3,2,1,1,1,3,3,4,1
1423,1,3,2,1,2,1,2,1,4,2,2,2,3,3,2,1,1,1,3,3,3,1
122,2,3,2,1,2,1,2,1,10,2,2,2,2,3,2,1,1,1,3,2,3,1
479,4,1,1,2,7,1,1,1,10,1,5,2,2,3,2,1,1,1,2,3,4,7
662,1,3,4,2,6,1,1,2,10,1,2,2,2,3,2,1,1,1,2,2,4,1
2676,1,2,5,2,2,1,1,1,6,2,1,2,2,1,1,1,1,1,2,2,2,2
2412,1,1,2,2,2,1,1,1,4,2,1,2,2,1,1,1,1,1,2,3,2,2
5292,2,2,2,1,1,1,1,1,1,1,1,1,1,5,7,1,1,1,1,1,1,1
4301,2,2,2,1,1,1,1,1,5,1,1,1,1,7,5,1,1,1,1,1,2,1
439,1,1,3,2,8,1,1,1,4,1,5,2,2,3,2,1,1,1,2,3,4,7
1379,1,3,3,2,6,1,1,2,4,1,2,2,2,3,2,1,1,1,2,2,2,6
1443,2,1,4,2,6,1,1,2,1,1,2,2,2,3,2,1,1,1,2,2,4,6
5488,1,1,4,1,3,1,1,2,3,2,3,1,1,1,1,1,1,1,3,4,2,2
5859,1,1,4,1,1,1,1,2,3,2,3,1,2,1,2,1,1,1,3,4,2,3
1477,2,1,3,2,6,1,1,2,1,1,2,2,2,3,2,1,1,1,2,3,4,1
7153,1,3,5,1,5,1,1,2,3,2,3,2,2,1,2,1,1,1,3,4,2,4
1173,1,2,2,1,2,1,1,2,5,1,2,2,2,3,2,1,1,1,2,3,2,6
4604,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2
3879,2,1,5,2,2,1,1,1,1,2,1,2,2,2,3,1,1,1,2,3,1,2
2515,1,1,4,2,2,1,1,1,1,2,1,2,2,1,3,1,1,1,2,3,2,2
7712,1,3,5,1,1,1,1,2,3,2,3,2,2,3,2,1,1,1,3,4,2,3
3620,1,2,2,1,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,1
279,1,1,3,2,6,1,1,2,9,1,2,2,2,3,2,1,1,1,2,2,4,1
2651,1,1,4,2,2,1,1,1,6,2,1,2,2,2,3,1,1,1,2,2,1,2
5026,1,2,1,1,1,1,1,1,2,1,1,1,1,7,7,1,1,1,1,1,2,4
1101,1,2,2,1,2,1,2,1,2,2,2,2,2,3,2,1,1,1,3,2,4,1
3666,1,2,2,1,1,1,1,1,5,1,1,1,1,1,7,1,1,1,1,1,2,2
1694,1,2,2,1,2,1,2,1,10,2,2,3,2,3,2,1,1,1,3,2,3,1
2199,1,3,3,1,2,1,2,1,1,2,2,2,3,3,2,1,1,1,3,2,3,1
3172,1,2,2,1,1,1,1,1,1,1,1,1,1,7,5,1,1,1,1,1,2,4
2492,1,1,2,2,2,1,1,1,9,2,1,2,2,3,1,1,1,1,2,2,2,2
6375,2,3,5,1,1,1,1,2,3,2,3,1,2,3,1,1,1,1,3,4,2,2
2926,1,2,2,2,2,1,1,1,1,2,1,2,2,3,3,1,1,1,2,3,2,2
577,1,1,1,2,8,1,1,1,9,1,4,2,4,3,2,1,1,1,2,2,1,1
59,5,2,2,1,2,1,1,2,10,1,2,2,2,3,2,1,1,1,2,2,2,6
787,1,1,4,2,6,1,1,2,10,1,2,2,2,3,2,1,1,1,2,2,4,1
2589,1,1,5,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,3,1,2
5425,1,3,6,2,1,1,1,1,1,2,1,2,2,3,2,1,1,1,2,1,4,1
5186,2,2,1,1,1,1,1,1,2,1,1,1,1,7,1,1,1,1,1,1,1,2
4373,1,3,3,2,1,1,1,1,9,2,1,3,3,3,2,1,1,1,2,1,4,6
2317,1,1,2,2,2,1,1,1,1,2,1,2,2,3,2,1,1,1,2,3,1,2
6075,2,3,4,1,5,1,1,2,3,2,3,2,1,3,1,1,1,1,3,4,2,3
6548,1,1,5,1,3,1,1,2,3,2,3,1,2,3,1,1,1,1,3,4,2,4
5664,2,1,1,1,1,1,1,1,1,1,1,1,1,5,7,1,1,1,1,1,1,1
3784,2,1,2,2,2,1,1,1,4,2,1,2,2,2,3,1,1,1,2,2,2,2
7453,2,1,4,1,1,1,1,2,3,2,3,2,1,3,1,1,1,1,3,4,2,3
5943,1,1,4,1,3,1,1,2,3,2,3,1,2,1,2,1,1,1,3,4,2,4
6048,2,3,4,1,1,1,1,2,3,2,3,1,1,3,2,1,1,1,3,4,2,2
6886,3,1,4,1,3,1,1,2,3,2,3,2,1,3,2,1,1,1,3,4,2,2
184,1,1,3,2,6,1,1,2,10,1,2,2,2,3,2,1,1,1,2,3,4,1
2540,1,2,2,2,2,1,1,1,6,2,1,2,2,3,2,1,1,1,2,3,2,2
2585,1,1,2,2,2,1,1,1,9,2,1,2,2,1,3,1,1,1,2,2,1,2
420,4,1,3,2,7,1,1,1,9,1,5,2,2,3,2,1,1,1,2,2,4,7
553,1,3,1,2,8,1,1,1,10,1,5,2,2,3,2,1,1,1,2,3,4,1
1397,2,3,2,1,2,1,2,1,1,2,2,2,3,3,2,1,1,1,3,2,4,1
7262,1,2,3,1,2,1,2,1,1,1,3,1,1,3,2,1,1,2,2,4,6,1
4394,2,1,2,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,4
7692,3,3,4,1,5,1,1,2,3,2,3,2,1,1,2,1,1,1,3,4,2,2
1760,1,2,3,1,2,1,2,1,10,2,2,3,3,3,2,1,1,1,3,3,4,1
7469,3,3,4,1,1,1,1,2,3,2,3,1,2,1,1,1,1,1,3,4,2,4
297,2,3,1,2,7,1,2,2,1,2,1,2,2,3,2,1,1,1,2,2,2,2
443,1,3,1,2,8,1,1,1,9,1,5,2,2,3,2,1,1,1,2,3,6,7
3856,2,2,5,2,2,1,1,1,4,2,1,2,2,1,3,1,1,1,2,2,2,2
1119,1,2,3,1,2,1,2,1,1,2,2,3,2,3,2,1,1,1,3,3,4,1
2751,1,1,4,2,2,1,1,1,4,2,1,2,2,2,1,1,1,1,2,3,1,2
7391,3,3,4,1,3,1,1,2,3,2,3,2,1,3,2,1,1,1,3,4,2,3
1921,1,2,4,1,2,1,2,1,4,2,2,3,2,3,2,1,1,1,3,3,4,1
655,2,2,3,1,2,1,2,1,10,2,2,2,2,3,2,1,1,1,3,2,4,1
3625,2,2,2,2,2,1,1,1,9,2,1,2,2,1,3,1,1,1,2,2,1,2
7297,3,1,5,1,3,1,1,2,3,2,3,2,1,1,1,1,1,1,3,4,2,3
2716,2,2,5,2,2,1,1,1,9,2,1,2,2,2,1,1,1,1,2,2,2,2
5146,1,1,4,1,5,1,1,2,3,2,3,1,2,3,2,1,1,1,3,4,2,2
7917,1,2,3,1,2,1,2,1,1,1,3,2,1,3,2,1,1,2,2,4,6,1
7011,3,3,5,1,3,1,1,2,3,2,3,2,2,3,1,1,1,1,3,4,2,4
6505,2,1,5,1,1,1,1,2,3,2,3,2,2,1,1,1,1,1,3,4,2,4
2223,2,2,4,2,2,1,1,1,9,2,1,2,2,1,3,1,1,1,2,2,1,2
558,1,1,1,2,7,1,1,1,5,1,5,2,2,3,2,1,1,1,2,2,6,7
6832,2,3,5,1,1,1,1,2,3,2,3,2,1,1,2,1,1,1,3,4,2,3
1371,1,2,3,1,2,1,2,1,2,2,2,2,3,3,2,1,1,1,3,3,4,1
907,2,1,4,2,6,1,1,2,1,1,2,2,2,3,2,1,1,1,2,2,2,6
3881,1,3,2,1,4,1,2,2,4,1,1,2,2,3,2,1,1,1,2,3,2,2
1433,2,3,4,2,6,1,1,2,1,1,2,2,2,3,2,1,1,1,2,2,4,6
6466,2,3,5,1,5,1,1,2,3,2,3,1,2,3,1,1,1,1,3,4,2,4
5303,1,1,4,1,1,1,1,2,3,2,3,2,1,1,1,1,1,1,3,4,2,3
2726,1,1,2,2,2,1,1,1,6,2,1,2,2,1,3,1,1,1,2,2,1,2
6054,1,3,5,1,5,1,1,2,3,2,3,1,2,3,1,1,1,1,3,4,2,2
8108,4,3,3,1,2,1,2,1,9,1,3,2,2,3,2,1,1,2,2,4,6,1
926,1,1,4,2,6,1,1,2,9,1,2,2,2,3,2,1,1,1,2,3,4,6
5074,1,1,2,1,1,1,1,1,2,1,1,1,1,1,7,1,1,1,1,1,2,4
15,2,2,3,1,2,1,2,1,10,2,2,2,2,3,2,1,1,1,3,2,3,1
7348,3,3,2,1,2,1,2,1,1,1,3,1,2,3,2,1,1,2,2,4,4,1
6078,1,3,4,1,3,1,1,2,3,2,3,1,2,1,1,1,1,1,3,4,2,3
5789,1,1,4,1,3,1,1,2,3,2,3,2,1,1,1,1,1,1,3,4,2,3
1161,1,2,5,2,2,1,1,1,1,2,1,2,2,3,2,1,1,1,2,2,2,2
3199,2,1,5,2,2,1,1,1,6,2,1,2,2,1,1,1,1,1,2,2,1,2
2318,2,2,4,2,2,1,1,1,4,2,1,2,2,1,2,1,1,1,2,2,2,2
2948,1,1,5,2,2,1,1,1,6,2,1,2,2,3,2,1,1,1,2,2,2,2
4679,2,1,1,1,1,1,1,1,5,1,1,1,1,7,1,1,1,1,1,1,1,4
2925,1,2,2,1,1,1,1,1,5,1,1,1,1,5,5,1,1,1,1,1,1,4
2795,1,2,2,2,2,1,1,1,9,2,1,2,2,3,3,1,1,1,2,3,2,2
1362,2,3,3,1,2,1,2,1,1,2,2,2,3,3,2,1,1,1,3,2,4,1
1212,1,2,2,1,2,1,2,1,4,2,2,3,3,3,2,1,1,1,3,3,3,1
1876,1,2,5,2,2,1,1,1,1,2,1,2,2,3,3,1,1,1,2,3,1,2
2484,1,1,4,2,2,1,1,1,1,2,1,2,2,3,2,1,1,1,2,2,1,2
3126,2,1,2,2,2,1,1,1,1,2,1,2,2,3,1,1,1,1,2,2,2,2
6311,2,1,5,1,1,1,1,2,3,2,3,2,1,1,2,1,1,1,3,4,2,3
4920,1,3,3,1,4,1,1,2,4,1,1,2,2,3,2,1,1,1,2,3,2,2
1170,1,2,4,2,2,1,1,1,6,2,1,2,2,1,3,1,1,1,2,3,2,2
579,1,3,3,2,7,1,1,1,5,1,5,2,2,3,2,1,1,1,2,2,6,7
2182,1,1,5,2,2,1,1,1,9,2,1,2,2,2,1,1,1,1,2,3,2,2
4207,2,1,2,1,1,1,1,1,2,1,1,1,1,5,7,1,1,1,1,1,1,2
2273,2,2,2,2,2,1,1,1,4,2,1,2,2,3,3,1,1,1,2,3,2,2
1833,1,2,4,2,2,1,1,1,6,2,1,2,2,2,3,1,1,1,2,2,2,2
6161,1,3,5,1,3,1,1,2,3,2,3,2,2,3,1,1,1,1,3,4,2,2
1859,1,2,5,2,2,1,1,1,6,2,1,2,2,2,3,1,1,1,2,2,1,2
2602,1,2,5,2,2,1,1,1,9,2,1,2,2,1,2,1,1,1,2,3,1,2
3039,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1
6737,3,1,4,1,5,1,1,2,3,2,3,1,1,3,2,1,1,1,3,4,2,3
3688,2,1,2,2,2,1,1,1,1,2,1,2,2,3,2,1,1,1,2,2,2,2
3469,2,2,5,2,2,1,1,1,6,2,1,2,2,2,1,1,1,1,2,2,1,2
387,4,1,1,2,8,1,1,1,4,1,5,2,2,3,2,1,1,1,2,3,6,7
5484,2,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,4
1032,2,2,4,1,2,1,2,1,1,2,2,2,3,3,2,1,1,1,3,2,4,1
7248,3,1,5,1,5,1,1,2,3,2,3,1,2,1,1,1,1,1,3,4,2,4
2644,1,2,2,2,2,1,1,1,6,2,1,2,2,2,2,1,1,1,2,2,1,2
6573,3,3,5,1,5,1,1,2,3,2,3,1,2,1,2,1,1,1,3,4,2,3
4856,2,2,2,1,1,1,1,1,1,1,1,1,1,7,5,1,1,1,1,1,2,4
931,2,3,4,2,6,1,1,2,4,1,2,2,2,3,2,1,1,1,2,2,2,1
2698,1,2,2,2,2,1,1,1,6,2,1,2,2,1,3,1,1,1,2,3,2,2
691,1,1,4,2,7,1,1,1,1,1,4,2,4,3,2,1,1,1,2,2,4,4
1891,1,3,4,1,2,1,2,1,2,2,2,2,2,3,2,1,1,1,3,2,3,1
4692,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3105,2,2,5,2,2,1,1,1,9,2,1,2,2,2,3,1,1,1,2,3,1,2
6453,2,1,5,1,5,1,1,2,3,2,3,1,1,1,2,1,1,1,3,4,2,2
5899,1,1,4,1,3,1,1,2,3,2,3,1,1,1,2,1,1,1,3,4,2,3
6862,2,1,4,1,5,1,1,2,3,2,3,2,2,1,2,1,1,1,3,4,2,4
44,1,1,3,2,7,1,1,1,4,1,5,2,2,3,2,1,1,1,2,2,6,1
4731,2,1,4,2,2,1,1,1,4,2,1,2,2,1,2,1,1,1,2,2,1,2
2987,1,2,2,2,2,1,1,1,9,2,1,2,2,3,2,1,1,1,2,2,1,2
7968,3,3,5,1,5,1,1,2,3,2,3,2,1,1,2,1,1,1,3,4,2,4
6579,1,3,5,1,5,1,1,2,3,2,3,1,1,1,2,1,1,1,3,4,2,3
5046,1,2,1,1,1,1,1,1,2,1,1,1,1,7,5,1,1,1,1,1,1,4
6817,3,3,5,1,1,1,1,2,3,2,3,1,1,3,1,1,1,1,3,4,2,3
1683,2,3,3,1,2,1,2,1,1,2,2,3,3,3,2,1,1,1,3,3,4,1
6064,2,1,4,1,3,1,1,2,3,2,3,2,2,1,2,1,1,1,3,4,2,3
3070,1,1,4,2,2,1,1,1,9,2,1,2,2,1,2,1,1,1,2,3,1,2
5753,1,1,4,2,2,1,1,1,9,1,3,2,2,3,8,1,1,2,3,4,5,5
63,4,1,3,2,8,1,1,1,4,1,5,2,2,3,2,1,1,1,2,2,4,1
3693,1,2,2,1,1,1,1,1,5,1,1,1,1,1,7,1,1,1,1,1,2,1
4742,1,2,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,2,2
3524,1,2,7,1,4,1,1,2,6,1,1,2,2,3,2,1,1,1,2,2,2,2
227,1,1,4,2,6,1,1,2,1,1,2,2,2,3,2,1,1,1,2,3,2,6
7023,1,3,4,1,5,1,1,2,3,2,3,2,1,3,1,1,1,1,3,4,2,4
7497,1,3,3,1,2,1,2,1,1,1,3,1,2,3,2,1,1,2,2,4,4,1
4597,1,2,1,1,1,1,1,1,1,1,1,1,1,5,7,1,1,1,1,1,2,1
6792,2,1,5,1,3,1,1,2,3,2,3,2,2,1,1,1,1,1,3,4,2,2
969,2,2,4,1,2,1,2,1,4,2,2,3,2,3,2,1,1,1,3,2,4,1
1805,2,3,2,1,2,1,2,1,2,2,2,3,2,3,2,1,1,1,3,2,4,1
2941,2,2,4,2,2,1,1,1,1,2,1,2,2,3,1,1,1,1,2,2,1,2
2310,2,2,4,2,2,1,1,1,4,2,1,2,2,2,3,1,1,1,2,3,2,2
4314,2,2,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1
5768,3,1,6,2,2,1,1,1,9,1,3,2,2,3,2,1,1,2,3,4,5,5
7827,4,3,4,1,2,2,1,1,8,1,3,2,2,4,4,1,2,1,2,5,2,3
2955,1,1,5,2,2,1,1,1,4,2,1,2,2,1,3,1,1,1,2,3,1,2
1860,1,1,4,2,2,1,1,1,9,2,1,2,2,1,1,1,1,1,2,3,2,2
4100,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,4
5206,2,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,2,1
7044,2,1,5,1,5,1,1,2,3,2,3,1,2,3,1,1,1,1,3,4,2,4
2917,1,2,5,2,2,1,1,1,9,2,1,2,2,3,2,1,1,1,2,3,1,2
252,4,1,1,2,8,1,1,1,9,1,5,2,2,3,2,1,1,1,2,2,4,7
3473,1,1,4,2,2,1,1,1,6,2,1,2,2,3,2,1,1,1,2,3,2,2
5269,2,1,2,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1
1789,2,3,3,2,6,1,1,2,4,1,2,2,2,3,2,1,1,1,2,2,2,6
7314,1,3,3,1,2,1,2,1,5,1,3,2,1,3,2,1,1,2,2,4,6,1
2059,2,3,2,1,2,1,2,1,4,2,2,3,2,3,2,1,1,1,3,2,4,1
4271,1,1,1,1,1,1,1,1,5,1,1,1,1,7,1,1,1,1,1,1,2,2
5071,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
6810,2,3,5,1,1,1,1,2,3,2,3,1,1,1,2,1,1,1,3,4,2,4
1902,2,3,3,1,2,1,2,1,2,2,2,3,2,3,2,1,1,1,3,3,4,1
2119,1,2,5,2,2,1,1,1,1,2,1,2,2,3,2,1,1,1,2,2,1,2
5995,3,1,6,2,2,1,1,1,11,1,3,2,2,3,2,1,1,2,3,4,5,5
4367,2,1,2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,4
3002,1,2,2,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,2
3003,1,2,2,1,4,1,2,2,5,1,1,2,2,3,2,1,1,1,2,3,4,2
4638,1,2,1,1,1,1,1,1,2,1,1,1,1,5,7,1,1,1,1,1,1,2
75,1,3,3,2,8,1,2,2,4,2,1,2,2,3,2,1,1,1,2,8,2,2
3123,1,3,3,1,4,1,2,2,1,1,1,2,2,3,2,1,1,1,2,3,4,2
430,1,1,1,2,8,1,1,1,4,1,4,2,4,3,2,1,1,1,2,2,1,1
7589,4,3,3,1,2,1,2,1,9,1,3,2,1,3,2,1,1,2,2,4,4,1
5378,1,1,4,1,3,1,1,2,3,2,3,2,1,1,2,1,1,1,3,4,2,4
3288,2,2,5,2,2,1,1,1,1,2,1,2,2,3,3,1,1,1,2,3,1,2
3558,2,2,2,1,1,1,1,1,1,1,1,1,1,7,5,1,1,1,1,1,2,2
2794,1,2,5,2,2,1,1,1,4,2,1,2,2,2,2,1,1,1,2,2,2,2
5798,1,1,5,1,5,1,1,2,3,2,3,2,1,3,1,1,1,1,3,4,2,3
5419,2,3,7,2,2,1,1,1,11,1,3,2,2,6,2,1,1,2,3,4,5,5
7016,2,1,5,1,5,1,1,2,3,2,3,2,2,3,1,1,1,1,3,4,2,4
6478,1,3,4,1,3,1,1,2,3,2,3,1,1,1,1,1,1,1,3,4,2,4
5097,3,1,7,2,2,1,1,1,11,1,3,2,2,3,2,1,1,2,3,4,5,5
240,1,3,3,2,8,1,1,1,9,1,5,2,2,3,2,1,1,1,2,3,4,1
783,1,3,3,2,7,1,1,1,9,1,5,2,2,3,2,1,1,1,2,3,6,1
1354,2,2,3,1,2,1,2,1,2,2,2,3,3,3,2,1,1,1,3,3,3,1
3844,1,2,2,1,4,1,2,2,1,1,1,2,2,3,2,1,1,1,2,2,4,2
977,1,1,1,2,8,1,1,1,10,1,5,2,2,3,2,1,1,1,2,2,4,1
809,4,3,1,2,7,1,1,1,5,1,5,2,2,3,2,1,1,1,2,3,6,7
2168,1,1,5,2,2,1,1,1,1,2,1,2,2,1,3,1,1,1,2,2,2,2
6013,2,3,5,1,5,1,1,2,3,2,3,1,1,3,1,1,1,1,3,4,2,3
1599,1,1,2,2,2,1,1,1,4,2,1,2,2,1,3,1,1,1,2,3,1,2
2465,2,2,4,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2
3734,2,1,5,2,2,1,1,1,9,2,1,2,2,1,1,1,1,1,2,2,1,2
1620,2,2,2,1,2,1,2,1,4,2,2,3,3,3,2,1,1,1,3,3,3,1
5771,1,3,6,2,1,1,1,1,1,2,1,3,3,3,2,1,1,1,2,1,4,6
1482,1,3,4,1,2,1,2,1,10,2,2,2,2,3,2,1,1,1,3,3,3,1
7342,3,1,4,1,3,1,1,2,3,2,3,2,1,1,2,1,1,1,3,4,2,2
1801,1,2,2,2,2,1,1,1,6,2,1,2,2,3,1,1,1,1,2,3,2,2
2095,2,2,2,2,2,1,1,1,4,2,1,2,2,3,2,1,1,1,2,2,2,2
4019,2,1,2,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,2,1
1357,2,2,4,1,2,1,2,1,4,2,2,3,2,3,2,1,1,1,3,2,3,1
5365,2,1,1,1,1,1,1,1,2,1,1,1,1,7,7,1,1,1,1,1,2,2
2755,2,2,4,2,2,1,1,1,9,2,1,2,2,1,1,1,1,1,2,3,1,2
3050,2,1,4,2,2,1,1,1,4,2,1,2,2,2,3,1,1,1,2,3,2,2
7922,3,3,4,1,1,1,1,2,3,2,3,1,1,1,2,1,1,1,3,4,2,2
6477,1,3,5,1,3,1,1,2,3,2,3,2,1,3,2,1,1,1,3,4,2,2
2688,1,1,2,2,2,1,1,1,9,2,1,2,2,1,2,1,1,1,2,3,2,2
5712,1,1,5,1,5,1,1,2,3,2,3,1,1,3,1,1,1,1,3,4,2,4
3145,2,1,2,2,2,1,1,1,4,2,1,2,2,2,1,1,1,1,2,3,2,2
3358,1,2,2,1,4,1,2,2,6,1,1,2,2,3,2,1,1,1,2,2,2,2
7076,2,1,5,1,5,1,1,2,3,2,3,1,1,1,1,1,1,1,3,4,2,3
2328,1,1,5,2,2,1,1,1,9,2,1,2,2,1,2,1,1,1,2,3,1,2
29,4,3,1,2,8,1,1,1,5,1,5,2,2,3,2,1,1,1,2,2,6,7
4755,1,2,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,2,2
5756,1,3,6,2,2,1,1,1,9,1,3,2,2,3,2,1,1,2,3,4,5,5
1092,2,2,1,2,8,1,2,2,4,2,1,2,2,3,2,1,1,1,2,8,2,2
